groundtruth,dist_orig,dist_noisy,robustness_score
0.0,1.986746,1.6571974,0.7950951
0.0,1.2152327,1.0667357,0.6219975
0.0,1.510991,1.2598984,0.41032577
0.0,1.4273546,0.89775133,0.54216266
0.0,1.3868084,0.8650589,0.48998064
0.0,1.2508264,1.1541154,0.84447783
0.0,1.2994984,0.9826333,0.69473076
0.0,1.3261305,1.1481553,0.71983624
0.0,1.2292911,1.162423,0.9540704
0.0,1.2608597,1.135879,0.9455929
0.0,1.9818506,1.796454,0.8516824
0.0,1.317585,1.1216118,0.9167899
0.0,1.0788125,0.58494353,0.6294458
0.0,1.4418294,1.1454092,0.9035622
0.0,1.1825324,1.1129587,0.91126615
0.0,1.9860883,1.6619223,0.8225645
0.0,1.1943718,0.57112515,0.5356403
0.0,1.2591095,1.1456072,0.74856883
0.0,1.3636439,1.4421262,0.6885967
0.0,1.3187307,0.9234799,0.77512276
0.0,1.6144927,1.4168323,0.78462225
0.0,1.3251033,0.8286996,0.56552935
0.0,1.6153405,1.1280454,0.59052277
0.0,1.426971,0.89839035,0.25687242
0.0,1.9706322,1.3230835,0.59050405
0.0,1.1682885,0.8524319,0.65445256
0.0,1.1782486,0.58069515,0.48324043
